#,Name,MLBAMID,RazzballID,FanGraphsID,NFBCID,FantraxID,Team,STD_POS,YAHOO_POS,Last,First,Lastv2,Firstv2,CBSSportsName,CBSSportsID,YahooID,YahooName
936,Kaleb Ort,672391,672391,20061,11286,*05rfn*,LAA,RP,RP,Ort,Kaleb,Ort,Kaleb,Kaleb Ort P | LAA,2842935,12268,Kaleb Ort
937,Keider Montero,672456,672456,22630,11961,*05a1v*,DET,SP,SP,Montero,Keider,Montero,Keider,Keider Montero P | DET,2829919,63428,Keider Montero
938,Jordan Diaz,672478,672478,22650,11340,*04yub*,ATH,DH,3B,Diaz,Jordan,Diaz,Jordan,Jordan Diaz DH | ATH,2829008,12165,Jordan Diaz
939,Helcris Olivarez,672487,672487,sa3002965,11083,*04yjb*,KC,RP,RP,Olivarez,Helcris,Olivarez,Helcris,Helcris Olivarez P | KC,2830125,12065,Helcris Olivarez
940,Gabriel Moreno,672515,672515,22664,11117,*04s1g*,ARI,C,C,Moreno,Gabriel,Moreno,Gabriel,Gabriel Moreno C | ARI,2829082,11855,Gabriel Moreno
941,Jhon Torres,672536,672536,,10240,*04tpy*,STL,OF,OF,Torres,Jhon,Torres,Jhon,Jhon Torres OF | STL,2829160,0,
942,Gustavo Campero,672569,672569,22707,12185,*06dpu*,LAA,OF,OF,Campero,Gustavo,Campero,Gustavo,Gustavo Campero OF | LAA,2829874,62499,Gustavo Campero
943,Carlos Hernandez,672578,672578,22713,10156,*04n0k*,CLE,RP,RP,Hernandez,Carlos,Hernández,Carlos,Carlos Hernandez P | CLE,2848440,11470,Carlos Hernández
944,Maikel Garcia,672580,672580,22715,11387,*05g3x*,KC,3B,2B/SS/ 3B/OF,Garcia,Maikel,Garcia,Maikel,Maikel Garcia 3B | KC,2829027,12336,Maikel Garcia
945,Angel Zerpa,672582,672582,22717,11172,*05qzx*,MIL,RP,RP,Zerpa,Angel,Zerpa,Angel,Angel Zerpa P | MIL,2830145,12095,Angel Zerpa
946,Gerardo Carrillo,672629,672629,sa3002790,11054,*04qnh*,ARI,RP,RP,Carrillo,Gerardo,Carrillo,Gerardo,Gerardo Carrillo P | ARI,2829311,11565,
947,Otto Lopez,672640,672640,19608,10422,*04tjl*,MIA,2B/SS,2B/SS,Lopez,Otto,Lopez,Otto,"Otto Lopez 2B,SS | MIA",2847307,12100,Otto Lopez
948,Steward Berroa,672642,672642,22766,12113,*04yew*,PHI,OF,OF,Berroa,Steward,Berroa,Steward,Steward Berroa OF | PHI,2828969,61812,Steward Berroa
949,Geraldo Perdomo,672695,672695,22799,10397,*04pbq*,ARI,SS,SS,Perdomo,Geraldo,Perdomo,Geraldo,Geraldo Perdomo SS | ARI,2829102,11417,Geraldo Perdomo
950,Jose Devers,672701,672701,20540,10837,*04mkz*,ATL,2B,2B,Devers,Jose,Devers,José,Jose Devers 2B | ATL,28839878,11335,José Devers
951,Oswald Peraza,672724,672724,22823,11156,*04g7n*,LAA,2B/3B,1B/2B/ SS/3B,Peraza,Oswald,Peraza,Oswald,"Oswald Peraza 2B,3B | LAA",2829101,12097,Oswald Peraza
952,Wenceel Perez,672761,672761,22857,10434,*04an8*,DET,OF,OF,Perez,Wenceel,Pérez,Wenceel,Wenceel Perez OF | DET,2829397,11761,Wenceel Pérez
953,Yoendrys Gomez,672782,672782,22872,11157,*04xne*,MIN,SP,SP,Gomez,Yoendrys,Gómez,Yoendrys,Yoendrys Gomez P | MIN,3077726,11806,Yoendrys Gómez
954,Lenyn Sosa,672820,672820,22896,11501,*04llv*,TOR,1B/2B,1B/2B/ 3B,Sosa,Lenyn,Sosa,Lenyn,"Lenyn Sosa 1B,2B | TOR",2846118,12420,Lenyn Sosa
955,Francisco Morales,672839,672839,22913,10198,*0436o*,ARI,RP,RP,Morales,Francisco,Morales,Francisco,Francisco Morales P | ARI,2911280,11368,Francisco Morales
956,Carlos Vargas,672841,672841,22915,10158,*04rhl*,SEA,RP,RP,Vargas,Carlos,Vargas,Carlos,Carlos Vargas P | SEA,3090769,12093,Carlos Vargas
957,Prelander Berroa,672860,672860,22932,11635,*0509b*,CHW,RP,RP,Berroa,Prelander,Berroa,Prelander,Prelander Berroa P | CHW,26912442,12709,Prelander Berroa
958,Kazuma Okamoto,672960,672960,37123,12490,*06fzu*,TOR,3B,3B,Okamoto,Kazuma,Okamoto,Kazuma,Kazuma Okamoto 3B | TOR,29686840,66491,Kazuma Okamoto
959,Yainer Diaz,673237,673237,23003,11559,*0524l*,HOU,C,C,Diaz,Yainer,Diaz,Yainer,Yainer Diaz C | HOU,2829012,12435,Yainer Diaz
960,Luis Robert Jr.,673357,673357,20043,9958,*047l7*,NYM,OF,OF,Robert Jr.,Luis,Robert Jr.,Luis,Luis Robert OF | NYM,2826875,10765,Luis Robert Jr.
961,Dedniel Nunez,673380,673380,23055,11195,*050vo*,NYM,RP,RP,Nunez,Dedniel,Núñez,Dedniel,Dedniel Nunez P | NYM,26608285,11799,Dedniel Núñez
962,Ha-Seong Kim,673490,673490,27506,11147,*05ajg*,ATL,SS,2B/SS,Kim,Ha-Seong,Kim,Ha-Seong,Ha-Seong Kim SS | ATL,26608279,12116,Ha-Seong Kim
963,Yuki Matsui,673513,673513,33826,11928,*0689r*,SD,RP,RP,Matsui,Yuki,Matsui,Yuki,Yuki Matsui P | SD,29320531,63515,Yuki Matsui
964,Kodai Senga,673540,673540,31838,11182,*04a2t*,NYM,SP,SP,Senga,Kodai,Senga,Kodai,Kodai Senga P | NYM,29046609,12776,Kodai Senga
965,Seiya Suzuki,673548,673548,30116,11305,*04b02*,CHC,OF,OF,Suzuki,Seiya,Suzuki,Seiya,Seiya Suzuki OF | CHC,27023012,12588,Seiya Suzuki
966,Jordan Leasure,673929,673929,29950,12028,*0614c*,CHW,RP,RP,Leasure,Jordan,Leasure,Jordan,Jordan Leasure P | CHW,29085495,62085,Jordan Leasure
967,Josh Jung,673962,673962,26299,10980,*04y44*,TEX,3B,3B,Jung,Josh,Jung,Josh,Josh Jung 3B | TEX,3117479,11850,Josh Jung
968,Caleb Freeman,673965,673965,26255,12393,*051bd*,TOR,RP,RP,Freeman,Caleb,Freeman,Caleb,Caleb Freeman P | TOR,26911806,61754,Caleb Freeman
969,Cody Bradford,674003,674003,27597,11792,*0514o*,TEX,SP,SP,Bradford,Cody,Bradford,Cody,Cody Bradford P | TEX,26911814,60440,Cody Bradford
970,Tommy Henry,674072,674072,26285,11030,*0512a*,ARI,RP,RP,Henry,Tommy,Henry,Tommy,Tommy Henry P | ARI,3152114,11969,Tommy Henry
971,Eduardo Salazar,674285,674285,23135,11795,*05rlb*,MIN,SP,SP,Salazar,Eduardo,Salazar,Eduardo,Eduardo Salazar P | MIN,2830137,62861,Eduardo Salazar
972,Osvaldo Bido,674370,674370,23150,11808,*06ala*,CHW,RP,RP,Bido,Osvaldo,Bido,Osvaldo,Osvaldo Bido P | CHW,2829868,62004,Osvaldo Bido
973,Eduarniel Nunez,674384,674384,23162,12421,*06l0i*,CHC,RP,RP,Nunez,Eduarniel,Núñez,Eduarniel,Eduarniel Nunez P | CHC,2870046,64804,Eduarniel Núñez
974,Jacob Hurtubise,674441,674441,27599,11917,*05r9h*,MIL,OF,OF,Hurtubise,Jacob,Hurtubise,Jacob,Jacob Hurtubise OF | MIL,28840803,63480,Jacob Hurtubise
975,Steven Cruz,674444,674444,23165,11852,*05tjx*,KC,RP,RP,Cruz,Steven,Cruz,Steven,Steven Cruz P | KC,2845455,60570,Steven Cruz
976,Michael Plassmeyer,674681,674681,23191,11545,*04pqg*,SEA,SP,SP,Plassmeyer,Michael,Plassmeyer,Michael,Michael Plassmeyer P | SEA,2933017,12680,Michael Plassmeyer
977,Andrew Alvarez,674841,674841,29914,12454,*060u3*,WSH,SP,SP,Alvarez,Andrew,Alvarez,Andrew,Andrew Alvarez P | WAS,29342217,63960,Andrew Alvarez
978,Sean Guenther,674944,674944,20045,11251,*04ei8*,DET,RP,RP,Guenther,Sean,Guenther,Sean,Sean Guenther P | DET,2836944,12240,Sean Guenther
979,Jonathon Long,675085,675085,sa3022864,12538,*06fwm*,CHC,1B,1B,Long,Jonathon,Long,Jonathon,Jonathon Long 1B | CHC,29342301,63189,
980,Blake Hunt,675448,675448,23209,11960,*04efb*,SD,C,C,Hunt,Blake,Hunt,Blake,Blake Hunt C | SD,2837021,12088,Blake Hunt
981,Troy Melton,675512,675512,31807,12430,*05uc4*,DET,SP,SP,Melton,Troy,Melton,Troy,Troy Melton P | DET,29075780,60175,Troy Melton
982,Xzavion Curry,675540,675540,25595,11537,*0515h*,NYM,RP,RP,Curry,Xzavion,Curry,Xzavion,Xzavion Curry P | NYM,26757778,12674,Xzavion Curry
983,Michael Grove,675627,675627,23221,11055,*04pmk*,TB,RP,RP,Grove,Michael,Grove,Michael,Michael Grove P | TB,2931956,11332,Michael Grove
984,Michael Mercado,675650,675650,23223,11962,*04eeq*,PHI,RP,RP,Mercado,Michael,Mercado,Michael,Michael Mercado P | PHI,2837221,11546,Michael Mercado
985,Shane Drohan,675660,675660,27814,12005,*04eud*,MIL,SP,SP,Drohan,Shane,Drohan,Shane,Shane Drohan P | MIL,2836825,60116,Shane Drohan
986,Juan Mejia,675848,675848,23237,11975,*060o9*,COL,RP,RP,Mejia,Juan,Mejia,Juan,Juan Mejia P | COL,2835921,63479,Juan Mejia
987,Spencer Strider,675911,675911,27498,11300,*05mre*,ATL,SP,SP,Strider,Spencer,Strider,Spencer,Spencer Strider P | ATL,2837573,12281,Spencer Strider
988,David Banuelos,675915,675915,23250,12079,*04eh1*,MIN,DH,C,Banuelos,David,Bañuelos,David,David Banuelos DH | MIN,2836568,61673,David Bañuelos
989,James Karinchak,675916,675916,20151,10700,*04ejp*,ATL,RP,RP,Karinchak,James,Karinchak,James,James Karinchak P | ATL,2837062,11632,James Karinchak
990,Nick Raquet,675919,675919,20333,12458,*04efo*,BAL,RP,RP,Raquet,Nick,Raquet,Nick,Nick Raquet P | BAL,2837373,11561,Nick Raquet
991,Alika Williams,675961,675961,27604,11833,*05gs3*,ATH,2B/SS,2B/SS,Williams,Alika,Williams,Alika,"Alika Williams 2B,SS | ATH",2837686,12179,Alika Williams
992,Cody Bolton,675989,675989,23265,10908,*04ehs*,HOU,RP,RP,Bolton,Cody,Bolton,Cody,Cody Bolton P | HOU,2836622,11819,Cody Bolton
993,Griff McGarry,676046,676046,sa3017130,11620,*05uni*,LAD,RP,RP,McGarry,Griff,McGarry,Griff,Griff McGarry P | LAD,2837204,60590,Griff McGarry
994,Packy Naughton,676050,676050,23292,11256,*04ejl*,STL,RP,RP,Naughton,Packy,Naughton,Packy,Packy Naughton P | STL,2837281,11751,Packy Naughton
995,Codi Heuer,676051,676051,23293,10901,*04prq*,CLE,RP,RP,Heuer,Codi,Heuer,Codi,Codi Heuer P | CLE,2932811,11959,Codi Heuer
996,Jordan Westburg,676059,676059,27815,11610,*05gsc*,BAL,3B,2B/3B,Westburg,Jordan,Westburg,Jordan,Jordan Westburg 3B | BAL,26615346,12122,Jordan Westburg
997,Jacob Amaya,676070,676070,23296,10398,*04elh*,ARI,SS,SS,Amaya,Jacob,Amaya,Jacob,Jacob Amaya SS | ARI,2836540,11777,Jacob Amaya
998,Janson Junk,676083,676083,23301,11280,*04etg*,MIA,SP,SP,Junk,Janson,Junk,Janson,Janson Junk P | MIA,2837059,12263,Janson Junk
999,Collin Snider,676092,676092,23307,11389,*05y18*,CHC,RP,RP,Snider,Collin,Snider,Collin,Collin Snider P | CHC,2837534,12334,Collin Snider
1000,Jeff Criswell,676105,676105,27608,12162,*05gx2*,COL,RP,RP,Criswell,Jeff,Criswell,Jeff,Jeff Criswell P | COL,2836761,12163,Jeff Criswell
1001,Emerson Hancock,676106,676106,27470,10873,*0510l*,SEA,SP,SP,Hancock,Emerson,Hancock,Emerson,Emerson Hancock P | SEA,2836958,11988,Emerson Hancock
1002,Zach DeLoach,676113,676113,27471,10870,*05gs6*,CHW,OF,OF,DeLoach,Zach,DeLoach,Zach,Zach DeLoach OF | CHW,3165225,11986,Zach DeLoach
1003,Ryan Noda,676116,676116,23312,10322,*04enw*,BAL,1B,1B/OF,Noda,Ryan,Noda,Ryan,Ryan Noda 1B | BAL,2837297,12765,Ryan Noda
1004,Jose Butto,676130,676130,23313,11400,*05oz7*,SF,RP,RP,Butto,Jose,Buttó,José,Jose Butto P | SF,2828975,12337,José Buttó
1005,Seth Elledge,676220,676220,19766,10888,*04ege*,ATH,RP,RP,Elledge,Seth,Elledge,Seth,Seth Elledge P | ATH,0,11539,Seth Elledge
1006,Ryan Walker,676254,676254,20423,11794,*066n3*,SF,RP,RP,Walker,Ryan,Walker,Ryan,Ryan Walker P | SF,29092535,61627,Ryan Walker
1007,Jack Dreyer,676263,676263,30249,12296,*06luc*,LAD,RP,RP,Dreyer,Jack,Dreyer,Jack,Jack Dreyer P | LAD,29086774,62262,Jack Dreyer
1008,Bobby Miller,676272,676272,27483,11073,*05gwz*,LAD,RP,RP,Miller,Bobby,Miller,Bobby,Bobby Miller P | LAD,2837232,12037,Bobby Miller
1009,Joey Cantillo,676282,676282,23335,10401,*04eos*,CLE,SP,SP,Cantillo,Joey,Cantillo,Joey,Joey Cantillo P | CLE,2836690,11823,Joey Cantillo
1010,Jonny DeLuca,676356,676356,26365,11681,*04y94*,TB,OF,OF,DeLuca,Jonny,DeLuca,Jonny,Jonny DeLuca OF | TB,2836800,12726,Jonny DeLuca
1011,Nelson Velazquez,676369,676369,23359,11323,*04eh9*,STL,OF,OF,Velazquez,Nelson,Velázquez,Nelson,Nelson Velazquez OF | STL,2837635,11439,Nelson Velázquez
1012,Ernie Clement,676391,676391,20352,10925,*04alp*,TOR,2B/SS/ 3B,1B/2B/ SS/3B,Clement,Ernie,Clement,Ernie,"Ernie Clement 2B,3B,SS | TOR",2836722,11892,Ernie Clement
1013,Robert Garcia,676395,676395,23363,11823,*04enz*,TEX,RP,RP,Garcia,Robert,Garcia,Robert,Robert Garcia P | TEX,2836902,60615,Robert Garcia
1014,Brant Hurter,676428,676428,30133,12141,*05u6p*,DET,RP,RP,Hurter,Brant,Hurter,Brant,Brant Hurter P | DET,29075483,60178,Brant Hurter
1015,Hunter Feduccia,676439,676439,23372,11779,*04pwl*,TB,C,C,Feduccia,Hunter,Feduccia,Hunter,Hunter Feduccia C | TB,2932726,61268,Hunter Feduccia
1016,Tanner Bibee,676440,676440,30134,11595,*05y23*,CLE,SP,SP,Bibee,Tanner,Bibee,Tanner,Tanner Bibee P | CLE,28926327,60137,Tanner Bibee
1017,Jack Winkler,676466,676466,29830,12402,*05yhw*,ATH,2B,2B,Winkler,Jack,Winkler,Jack,Jack Winkler 2B | ATH,29360069,64020,Jack Winkler
1018,Colton Gordon,676467,676467,31312,12069,*05yfi*,MIL,SP,SP,Gordon,Colton,Gordon,Colton,Colton Gordon P | MIL,29075509,60195,Colton Gordon
1019,Alec Burleson,676475,676475,27615,11421,*05jr0*,STL,1B/OF,1B/OF,Burleson,Alec,Burleson,Alec,"Alec Burleson 1B,OF | STL",26615325,12550,Alec Burleson
1020,Garrett Whitlock,676477,676477,20191,11190,*04eqa*,BOS,RP,RP,Whitlock,Garrett,Whitlock,Garrett,Garrett Whitlock P | BOS,2837680,11358,Garrett Whitlock
1021,Jose Barrero,676480,676480,23378,10825,*04dwv*,BAL,OF,SS/OF,Barrero,Jose,Barrero,Jose,Jose Barrero OF | BAL,3077714,11291,Jose Barrero
1022,Ben Casparius,676508,676508,30085,12159,*05y4k*,LAD,RP,RP,Casparius,Ben,Casparius,Ben,Ben Casparius P | LAD,29453038,64785,Ben Casparius
1023,Nolan Hoffman,676510,676510,23381,11775,*04pr7*,PHI,RP,RP,Hoffman,Nolan,Hoffman,Nolan,Nolan Hoffman P | PHI,2932819,61336,Nolan Hoffman
1024,Calvin Faucher,676534,676534,20116,11395,*04ekf*,MIA,RP,RP,Faucher,Calvin,Faucher,Calvin,Calvin Faucher P | MIA,2836860,12311,Calvin Faucher
1025,Brewer Hicklen,676551,676551,20450,11477,*04eii*,ATL,OF,OF,Hicklen,Brewer,Hicklen,Brewer,Brewer Hicklen OF | ATL,2836989,11570,Brewer Hicklen
1026,Ricky Vanasco,676568,676568,23391,11372,*04eoi*,DET,RP,RP,Vanasco,Ricky,Vanasco,Ricky,Ricky Vanasco P | DET,2837628,12078,Ricky Vanasco
1027,PJ Poulin,676571,676571,23394,12423,*04pvq*,WSH,RP,RP,Poulin,PJ,Poulin,PJ,PJ Poulin P | WAS,2933027,62678,PJ Poulin
1028,Eric Wagaman,676572,676572,23395,12181,*04emu*,NYM,1B/OF,1B/3B/ OF,Wagaman,Eric,Wagaman,Eric,"Eric Wagaman 1B,OF | NYM",2837646,62183,Eric Wagaman
1029,Tyler Zuber,676604,676604,20379,10936,*04ehi*,MIA,RP,RP,Zuber,Tyler,Zuber,Tyler,Tyler Zuber P | MIA,2837717,11940,Tyler Zuber
1030,Jose Caballero,676609,676609,23401,11786,*04eig*,NYY,2B/SS/ 3B/OF,2B/SS/ 3B/OF,Caballero,Jose,Caballero,José,"Jose Caballero 2B,3B,SS,OF | NYY",2836680,60776,José Caballero
1031,Riley O’Brien,676617,676617,20348,11162,*04ej3*,STL,RP,RP,O’Brien,Riley,O’Brien,Riley,Riley O’Brien P | STL,2837304,11846,Riley O’Brien
1032,Max Lazar,676661,676661,23426,12146,*04el7*,PHI,RP,RP,Lazar,Max,Lazar,Max,Max Lazar P | PHI,2837114,63454,Max Lazar
1033,JP Sears,676664,676664,23429,11401,*04eld*,SD,SP,SP,Sears,JP,Sears,JP,JP Sears P | SD,2837491,12333,JP Sears
1034,Luis Vazquez,676679,676679,23442,11964,*04ens*,BAL,3B,3B,Vazquez,Luis,Vázquez,Luis,Luis Vazquez 3B | BAL,2837633,61911,Luis Vázquez
1035,Tom Cosgrove,676680,676680,23443,11699,*04elu*,WSH,RP,RP,Cosgrove,Tom,Cosgrove,Tom,Tom Cosgrove P | WAS,2836749,12756,Tom Cosgrove
1036,Will Vest,676684,676684,19769,11186,*04em6*,DET,RP,RP,Vest,Will,Vest,Will,Will Vest P | DET,2837636,12110,Will Vest
1037,Jake Meyers,676694,676694,20308,10999,*04emt*,HOU,OF,OF,Meyers,Jake,Meyers,Jake,Jake Meyers OF | HOU,2837229,11913,Jake Meyers
1038,Hunter Stratton,676702,676702,23455,11857,*04eoy*,PIT,RP,RP,Stratton,Hunter,Stratton,Hunter,Hunter Stratton P | PIT,2837572,61942,Hunter Stratton
1039,Kutter Crawford,676710,676710,20531,11283,*04ep8*,BOS,SP,SP,Crawford,Kutter,Crawford,Kutter,Kutter Crawford P | BOS,2836759,11431,Kutter Crawford
1040,Jared Young,676724,676724,20404,11573,*04eoj*,NYM,1B,1B,Young,Jared,Young,Jared,Jared Young 1B | NYM,2837711,12700,Jared Young
1041,Cam Sanders,676742,676742,23479,12437,*04eqd*,BAL,RP,RP,Sanders,Cam,Sanders,Cam,Cam Sanders P | BAL,2837459,61323,Cam Sanders
1042,Isaac Mattson,676755,676755,20385,10604,*04eqw*,PIT,RP,RP,Mattson,Isaac,Mattson,Isaac,Isaac Mattson P | PIT,2837183,12034,Isaac Mattson
1043,Ron Marinaccio,676760,676760,23488,11392,*04erc*,SD,RP,RP,Marinaccio,Ron,Marinaccio,Ron,Ron Marinaccio P | SD,2837167,12332,Ron Marinaccio
1044,Keaton Winn,676775,676775,23499,11680,*04esc*,SF,RP,RP,Winn,Keaton,Winn,Keaton,Keaton Winn P | SF,2837699,12737,Keaton Winn
1045,Chas McCormick,676801,676801,19599,10007,*04esz*,CHC,OF,OF,McCormick,Chas,McCormick,Chas,Chas McCormick OF | CHC,2837198,11912,Chas McCormick
1046,Kodi Whitley,676831,676831,19731,10723,*059zn*,TB,RP,RP,Whitley,Kodi,Whitley,Kodi,Kodi Whitley P | TB,2837679,11937,Kodi Whitley
1047,Aaron Ashby,676879,676879,23550,10372,*04ew7*,MIL,RP,RP,Ashby,Aaron,Ashby,Aaron,Aaron Ashby P | MIL,2836553,11489,Aaron Ashby
1048,Davis Schneider,676914,676914,23565,11838,*04o2x*,TOR,2B/OF,2B/OF,Schneider,Davis,Schneider,Davis,"Davis Schneider 2B,OF | TOR",2837479,61681,Davis Schneider
1049,Cade Cavalli,676917,676917,27473,10971,*05gef*,WSH,SP,SP,Cavalli,Cade,Cavalli,Cade,Cade Cavalli P | WAS,2836707,12007,Cade Cavalli
1050,Matthew Batten,676946,676946,20157,10595,*052im*,ATL,1B,1B,Batten,Matthew,Batten,Matthew,Matthew Batten 1B | ATL,2836581,12646,Matthew Batten
1051,Ben Brown,676962,676962,23590,11935,*04o2w*,CHC,SP,SP,Brown,Ben,Brown,Ben,Ben Brown P | CHC,29033787,12748,Ben Brown
1052,Max Meyer,676974,676974,27474,10832,*05a2d*,MIA,SP,SP,Meyer,Max,Meyer,Max,Max Meyer P | MIA,2837228,12015,Max Meyer
1053,Garrett Crochet,676979,676979,27463,10900,*05ajh*,BOS,SP,SP,Crochet,Garrett,Crochet,Garrett,Garrett Crochet P | BOS,2836763,12046,Garrett Crochet
1054,Heston Kjerstad,677008,677008,31166,11771,*0596f*,BAL,OF,OF,Kjerstad,Heston,Kjerstad,Heston,Heston Kjerstad OF | BAL,2837085,12121,Heston Kjerstad
1055,Josh Walker,677020,677020,23617,11793,*05u2x*,BAL,RP,RP,Walker,Josh,Walker,Josh,Josh Walker P | BAL,0,12492,Josh Walker
1056,Andrew Nardi,677053,677053,25942,11536,*051c3*,MIA,RP,RP,Nardi,Andrew,Nardi,Andrew,Andrew Nardi P | MIA,2837279,12673,Andrew Nardi
1057,Chad Stevens,677060,677060,29614,12093,*05yfu*,COL,2B,2B,Stevens,Chad,Stevens,Chad,Chad Stevens 2B | COL,2837561,62197,Chad Stevens
1058,Zack Kelly,677161,677161,20349,11551,*05r1z*,BOS,RP,RP,Kelly,Zack,Kelly,Zack,Zack Kelly P | BOS,2846714,12686,Zack Kelly
1059,Kyren Paris,677347,677347,26420,11090,*050s0*,LAA,OF,2B/OF,Paris,Kyren,Paris,Kyren,Kyren Paris OF | LAA,3151906,11776,Kyren Paris
1060,Wander Franco,677551,677551,23667,10360,*04csx*,TB,DH,SS,Franco,Wander,Franco,Wander,Wander Franco DH | TB,2955091,11573,Wander Franco
1061,Kristian Robinson,677565,677565,sa3006884,10267,*04g7l*,ARI,OF,OF,Robinson,Kristian,Robinson,Kristian,Kristian Robinson OF | ARI,3077718,11418,
1062,Brayan Rocchio,677587,677587,23690,10379,*04si3*,CLE,2B/SS,2B/SS,Rocchio,Brayan,Rocchio,Brayan,"Brayan Rocchio 2B,SS | CLE",3077710,11448,Brayan Rocchio
1063,Jose Tena,677588,677588,23691,11383,*04sxv*,WSH,3B,2B/3B,Tena,Jose,Tena,José,Jose Tena 3B | WAS,3107923,12318,José Tena
1064,Everson Pereira,677592,677592,23695,10197,*04is5*,CHW,OF,OF,Pereira,Everson,Pereira,Everson,Everson Pereira OF | CHW,3077717,11508,Everson Pereira
1065,Julio Rodriguez,677594,677594,23697,10260,*04fhb*,SEA,OF,OF,Rodriguez,Julio,Rodríguez,Julio,Julio Rodriguez OF | SEA,2825528,11384,Julio Rodríguez
1066,Ronny Mauricio,677595,677595,23698,10318,*04fyo*,NYM,SS/3B,2B/SS/ 3B,Mauricio,Ronny,Mauricio,Ronny,"Ronny Mauricio 3B,SS | NYM",3077713,11351,Ronny Mauricio
1067,Eddy Diaz,677647,677647,,10391,*04mtj*,COL,SS,SS,Diaz,Eddy,Diaz,Eddy,Eddy Diaz SS | COL,2859087,0,
1068,Ezequiel Duran,677649,677649,23733,11370,*04nqx*,TEX,1B/2B/ SS/3B/ OF,1B/2B/ SS/3B/ OF,Duran,Ezequiel,Duran,Ezequiel,"Ezequiel Duran 1B,2B,3B,SS,OF | TEX",3077704,11886,Ezequiel Duran
1069,Luis Garcia,677651,677651,23735,11003,*04ni3*,NYY,SP,SP,Garcia,Luis,Garcia,Luis,Luis Garcia P | NYY,2862994,11903,Luis Garcia
1070,Wilyer Abreu,677800,677800,23772,11709,*060×1*,BOS,OF,OF,Abreu,Wilyer,Abreu,Wilyer,Wilyer Abreu OF | BOS,28838043,12731,Wilyer Abreu
1071,Justin Bruihl,677865,677865,23779,11258,*05k3i*,STL,RP,RP,Bruihl,Justin,Bruihl,Justin,Justin Bruihl P | STL,26729168,12247,Justin Bruihl
1072,Leo Jimenez,677870,677870,23782,11354,*04ni4*,MIA,2B/3B,2B/SS/ 3B,Jimenez,Leo,Jiménez,Leo,"Leo Jimenez 2B,3B | MIA",3077706,11558,Leo Jiménez
1073,Jordyn Adams,677941,677941,23788,10252,*04pkp*,MIL,OF,OF,Adams,Jordyn,Adams,Jordyn,Jordyn Adams OF | MIL,2942977,11324,Jordyn Adams
1074,Blaze Alexander,677942,677942,23789,10142,*04pvs*,BAL,2B/SS/ 3B/OF,2B/SS/ 3B/OF,Alexander,Blaze,Alexander,Blaze,"Blaze Alexander 2B,3B,SS,OF | BAL",2932590,11415,Blaze Alexander
1075,Will Banfield,677943,677943,23790,10830,*04n1p*,CIN,C,C,Banfield,Will,Banfield,Will,Will Banfield C | CIN,2931897,11334,Will Banfield
1076,Slade Cecconi,677944,677944,27500,11836,*04tk1*,CLE,SP,SP,Cecconi,Slade,Cecconi,Slade,Slade Cecconi P | CLE,3174944,12118,Slade Cecconi
1077,Alek Thomas,677950,677950,23792,10126,*04pmw*,LAD,OF,OF,Thomas,Alek,Thomas,Alek,Alek Thomas OF | LAD,2932056,11267,Alek Thomas
1078,Bobby Witt Jr.,677951,677951,25764,10932,*04lgp*,KC,SS,SS,Witt Jr.,Bobby,Witt Jr.,Bobby,Bobby Witt SS | KC,3117472,11771,Bobby Witt Jr.
1079,Braxton Ashcraft,677952,677952,23793,11999,*04pmq*,PIT,SP,SP,Ashcraft,Braxton,Ashcraft,Braxton,Braxton Ashcraft P | PIT,2931893,11372,Braxton Ashcraft
1080,Jordan Groshans,677954,677954,23794,10250,*04n8x*,ATL,3B,3B,Groshans,Jordan,Groshans,Jordan,Jordan Groshans 3B | ATL,2942972,11405,Jordan Groshans
1081,Jaden Hill,677955,677955,30250,12048,*04w53*,COL,RP,RP,Hill,Jaden,Hill,Jaden,Jaden Hill P | COL,26911733,12407,Jaden Hill
1082,Rece Hinds,677956,677956,27493,11113,*04nb4*,MIA,OF,OF,Hinds,Rece,Hinds,Rece,Rece Hinds OF | MIA,3152100,11748,Rece Hinds
1083,Kumar Rocker,677958,677958,31843,12183,*04azu*,TEX,SP,SP,Rocker,Kumar,Rocker,Kumar,Kumar Rocker P | TEX,28920004,60427,Kumar Rocker
1084,Ryan Weathers,677960,677960,23796,10325,*04mnw*,NYY,SP,SP,Weathers,Ryan,Weathers,Ryan,Ryan Weathers P | NYY,2942967,11379,Ryan Weathers
1085,Cole Wilcox,677961,677961,27481,11097,*04n0o*,SEA,RP,RP,Wilcox,Cole,Wilcox,Cole,Cole Wilcox P | SEA,3166988,12006,Cole Wilcox
1086,Randy Dobnak,677976,677976,23798,10667,*0506h*,KC,SP,SP,Dobnak,Randy,Dobnak,Randy,Randy Dobnak P | KC,2870041,11629,Randy Dobnak
1087,Parker Meadows,678009,678009,23800,10307,*04pmn*,DET,OF,OF,Meadows,Parker,Meadows,Parker,Parker Meadows OF | DET,2931997,11310,Parker Meadows
1088,Nick Schnell,678010,678010,sa3007639,10300,*04pm9*,SD,OF,OF,Schnell,Nick,Schnell,Nick,Nick Schnell OF | SD,2932048,0,
1089,Anthony Seigler,678011,678011,23802,10136,*04pkq*,BOS,2B/3B,2B/3B,Seigler,Anthony,Seigler,Anthony,"Anthony Seigler 2B,3B | BOS",2942983,11356,Anthony Seigler
